,Flight Record,Flight Date (Exact),Tail Number,Airframe,Fleet,Takeoff Airport Code,Landing Airport Code,P14: Event Record,P14: Event Type,P14: Severity,P14: False Positive,P14: Start of Event - 10 seconds Seconds (From Start of File),P14: End of Event + 10 seconds Seconds (From Start of File),P14: Data Dropouts (seconds),P14: Error b/w GMT and Recorded Time around event (%),P14: Estimated Nav Error at Start of Event (nm),P14: Standard Deviation of Sample Rate of GMT (Event Interval +/- 30 Seconds (Hz),P14: Flap Handle Position at Start of Event,P14: Speed Brake Handle Position at Start of Event (deg),P14: Flap Position at Start of Event (deg+=TED),P14: Duration of Event (Seconds),P14: Terrain Elevation at Start of Event (ft),P14: Uncertainty in Touchdown Position based on Recorded Position (ft),target
248,2862796,2020-02-18 10:14:22+00:00,VH-VYH,737-800,QFA - 737-800 (1024 wps),YBBN,YSSY,41116116,Approach Speed High Below 50 ft AGL (Vref),Level 2,Not a False Positive,5530.0,5552.0,2.0,-0.0002126224705430328,0.019282518992775607,0.0,30.0,4.109851360321045,30.253964742024742,2.0,5.270275115966797,99.99999181704001,0
249,2869807,2020-02-25 22:20:23+00:00,VH-VZQ,737-800,QFA - 737-800 (1024 wps),YMML,NZWN,41108880,Pitch Attitude High During Rotation (Gears Extended),Level 2,Not a False Positive,982.25,1002.25,0.0,-0.00152587890625,0.012416869161297113,0.0,5.0,0.5503588318824768,5.0374897106273755,0.0,397.49269104003906,99.99999181704001,0
250,2869730,2020-02-25 19:46:16+00:00,VH-XZA,737-800,QFA - 737-800 (1024 wps),NZAA,YMML,41109046,Pitch Attitude High During Rotation (Gears Extended),Level 2,Not a False Positive,894.5,914.5,0.0,0.00133514404296875,0.016996967777812247,0.0,1.0,-1.378301739692688,1.007913344945663,0.0,15.812451362609863,99.99999181704001,0
251,2869620,2020-02-25 17:05:39+00:00,VH-VZK,737-800,QFA - 737-800 (1024 wps),NZAA,YMML,41109102,Pitch Attitude High During Rotation (Gears Extended),Level 2,Not a False Positive,662.0,682.0,0.0,-0.00152587890625,0.03299785397183073,0.0,1.0,-1.1942540407180786,1.0304494515443459,0.0,16.776935577392578,99.99999181704001,0
252,2869366,2020-02-25 07:03:25+00:00,VH-VYF,737-800,QFA - 737-800 (1024 wps),YMML,YSSY,41109326,High Vertical Acceleration at Landing,Level 2,Not a False Positive,5611.25,5637.25,2.0,-0.0004359654017857143,0.03893639408178971,0.0,30.0,4.200743198394775,30.00981680552165,6.0,12.124564170837402,99.99999181704001,0
255,2868605,2020-02-24 17:17:54+00:00,VH-XZG,737-800,QFA - 737-800 (1024 wps),NZCH,YSSY,41110036,TCAS Resolution Advisory,Level 2,Not a False Positive,10624.0,10663.0,2.0,-0.0016905420975719425,0.008318988207493388,0.0,5.0,-1.6545182466506958,5.180015563964844,19.0,-16.391178131103516,99.99999181704001,0
256,2867929,2020-02-23 23:21:06+00:00,VH-VXA,737-800,QFA - 737-800 (1024 wps),YMML,YPAD,41110763,Rotation Speed High,Level 2,Not a False Positive,1845.0,1865.0,0.0,-0.00152587890625,0.004431773292741314,0.0,5.0,0.4587097465991974,5.180015563964844,0.0,369.7473449707031,99.99999181704001,0
257,2867312,2020-02-23 04:58:35+00:00,VH-XZC,737-800,QFA - 737-800 (1024 wps),YMML,YSCB,41111446,Pitch Attitude High During Rotation (Gears Extended),Level 2,Not a False Positive,1254.75,1274.75,12.0,-9.5367431640625e-05,0.010313152800605921,0.0,1.0,-1.884834110736847,1.007913344945663,0.0,394.1928024291992,99.99999181704001,0
258,2867271,2020-02-23 01:15:03+00:00,VH-VZU,737-800,QFA - 737-800 (1024 wps),NZCH,YMML,41111608,Pitch Attitude High During Rotation (Gears Extended),Level 2,Not a False Positive,570.0,590.0,0.0,0.00026226043701171875,0.0347698693481632,0.0,1.0,-0.8263902068138123,0.9988394041319151,0.0,99.20611572265625,99.99999181704001,0
259,2866830,2020-02-22 11:23:24+00:00,VH-XZB,737-800,QFA - 737-800 (1024 wps),YSSY,YMML,41111917,Rotation Speed High,Level 2,Not a False Positive,933.0,953.0,0.0,0.00133514404296875,0.030286952178931265,0.0,5.0,-1.1942540407180786,5.013735487654403,0.0,9.479928970336914,99.99999181704001,0
261,2865237,2020-02-20 18:16:41+00:00,VH-VZX,737-800,QFA - 737-800 (1024 wps),NZCH,YBBN,41113696,GPWS: Windshear Warning,Level 2,Bad Parameter: Bad Sensor on Airplane,11960.0,13856.5,2.0,3.8978123826070625e-05,0.0038760552739171843,0.0,0.0,-0.8263902068138123,0.004750851441074062,1876.5,0.0,99.99999181704001,1
262,2865010,2020-02-20 08:33:15+00:00,VH-VXD,737-800,QFA - 737-800 (1024 wps),YGIA,YPPH,41113892,Pitch Attitude High During Rotation (Gears Extended),Level 3,Not a False Positive,579.5,599.5,2.0,0.00133514404296875,0.04062518577800196,0.0,5.0,0.9167639017105103,5.227524009910789,0.0,1413.8812866210938,99.99999181704001,0
264,2864157,2020-02-19 21:38:58+00:00,VH-VYH,737-800,QFA - 737-800 (1024 wps),YSSY,YMML,41114691,Deep Touchdown,Level 2,Not a False Positive,4625.0,4645.0,0.0,0.833892822265625,0.013144346532701998,0.0,30.0,4.109851360321045,30.253964742024742,0.0,399.17041015625,99.99999181704001,0
265,2863801,2020-02-19 08:35:19+00:00,VH-VXQ,737-800,QFA - 737-800 (1024 wps),YSSY,YMML,41115119,High Speed Below 5000 ft AAL,Level 2,Not a False Positive,4375.0,4412.0,0.0,-0.0003564096715328467,0.04344638026261392,0.0,0.0,0.7335995435714722,0.009501702882148124,17.0,1311.7242431640625,99.99999181704001,0
266,2863711,2020-02-19 06:26:14+00:00,VH-VZC,737-800,QFA - 737-800 (1024 wps),YSSY,YBBN,41115289,Pitch Attitude High During Rotation (Gears Extended),Level 2,Not a False Positive,969.0,989.0,6.0,-9.5367431640625e-05,0.008914646572630091,0.0,5.0,-1.378301739692688,5.132507118018898,0.0,12.162967681884766,99.99999181704001,0
267,2863572,2020-02-19 02:24:39+00:00,VH-XZI,737-800,QFA - 737-800 (1024 wps),NZQN,YSSY,41115508,Airborne Speed High,Level 2,Not a False Positive,434.0,455.0,2.0,-0.00015447947604597107,0.01413962294378286,0.0,25.0,-1.7466291189193726,25.078150431315102,1.0,1162.4490966796875,99.99999181704001,0
268,2863495,2020-02-18 23:19:22+00:00,VH-VXK,737-800,QFA - 737-800 (1024 wps),YPPH,YBBN,41115704,Pitch Attitude High During Rotation (Gears Extended),Level 2,Not a False Positive,794.25,814.25,0.0,-0.00152587890625,0.03922707882291651,0.0,5.0,-1.2862682342529297,5.132507118018898,0.0,51.55010414123535,99.99999181704001,0
269,2863008,2020-02-18 20:52:13+00:00,VH-VZH,737-800,QFA - 737-800 (1024 wps),YMML,YSSY,41115974,Pitch Rate Low During Rotation,Level 2,Bad Parameter: Short-term Data Dropout,88.0,112.0,4.0,254.03220884261592,0.11453265406906257,0.0,5.0,-0.36699384450912476,5.061244449099979,4.0,129.5171661376953,99.99999181704001,1
270,2862801,2020-02-18 10:06:21+00:00,VH-VXF,737-800,QFA - 737-800 (1024 wps),YBBN,YSSY,41116098,Approach Speed High Below 50 ft AGL (Vref),Level 2,Not a False Positive,5299.0,5321.0,2.0,-0.0002126224705430328,0.019119807534235814,0.0,30.0,1.7400599718093872,29.980497996012367,2.0,11.36571979522705,99.99999181704001,0
271,2862756,2020-02-18 09:15:00+00:00,VH-VXR,737-800,QFA - 737-800 (1024 wps),YMML,YSSY,41116211,High Speed Below 5000 ft AAL,Level 2,Not a False Positive,5381.0,5402.0,4.0,0.0005548650568181819,0.03529215158170722,0.0,0.0,0.4587097465991974,0.0,1.0,-22.907127380371094,99.99999181704001,0
272,2862566,2020-02-18 04:17:13+00:00,VH-VZO,737-800,QFA - 737-800 (1024 wps),YMML,YBBN,41116509,Airborne Speed High,Level 2,Not a False Positive,716.0,736.0,16.0,-9.5367431640625e-05,0.026907167602184794,0.0,5.0,-1.0102835893630981,5.180015563964844,0.0,348.8106994628906,99.99999181704001,0
273,2857248,2020-02-12 08:44:24+00:00,VH-VXU,737-800,QFA - 737-800 (1024 wps),YBBN,YSSY,41122190,Pitch Attitude High During Rotation (Gears Extended),Level 2,Not a False Positive,1507.75,1527.75,0.0,-0.0008106231689453125,0.02535782383229361,0.0,5.0,-0.36699384450912476,5.132507118018898,0.0,8.613565921783447,99.99999181704001,0
274,2862206,2020-02-17 21:56:27+00:00,VH-VZJ,737-800,QFA - 737-800 (1024 wps),YSSY,YMML,41116978,Pitch Attitude High During Rotation (Gears Extended),Level 2,Not a False Positive,1002.25,1022.25,0.0,0.002765655517578125,0.03010067040888685,0.0,5.0,-0.5966342985630035,5.013735487654403,0.0,12.263318061828613,99.99999181704001,0
275,2857154,2020-02-12 04:54:14+00:00,VH-VYZ,737-800,QFA - 737-800 (1024 wps),NWWW,YSSY,41122413,Airborne Speed High,Level 2,Not a False Positive,869.0,890.0,0.0,0.0005548650568181819,0.024123006461677608,0.0,5.0,-0.6425739526748657,5.132507118018898,1.0,37.167720794677734,99.99999181704001,0
276,2861888,2020-02-17 06:47:44+00:00,VH-XZA,737-800,QFA - 737-800 (1024 wps),YSSY,NZAA,41117354,Pitch Attitude High During Rotation (Gears Extended),Level 2,Not a False Positive,831.0,851.0,0.0,-9.5367431640625e-05,0.011781172144367188,0.0,5.0,-1.378301739692688,5.1087528950459244,0.0,12.929943084716797,99.99999181704001,0
277,2861810,2020-02-17 03:54:36+00:00,VH-VXR,737-800,QFA - 737-800 (1024 wps),YPAD,YPPH,41117516,GPWS: Sink Rate,Level 2,Not a False Positive,11812.0,11833.0,2.0,0.0005548650568181819,0.011981466897618908,0.0,30.0,3.928011894226074,30.078183492024742,1.0,53.22346115112305,99.99999181704001,0
278,2861694,2020-02-17 04:08:50+00:00,VH-VZW,737-800,QFA - 737-800 (1024 wps),YSSY,YBBN,41117558,Deep Touchdown,Level 2,Not a False Positive,4775.5,4795.5,9.0,-9.5367431640625e-05,0.019169012099146426,0.0,30.0,3.7460970878601074,29.980497996012367,0.0,9.16773796081543,99.99999181704001,0
279,2861435,2020-02-17 00:52:13+00:00,VH-VZA,737-800,QFA - 737-800 (1024 wps),YMML,YSSY,41117767,Pitch Attitude High During Rotation (Gears Extended),Level 2,Not a False Positive,1556.5,1576.5,2.0,-5.9604644775390625e-06,0.02245198291043256,0.0,1.0,-0.5506946444511414,1.021435028467423,0.0,375.4423065185547,99.99999181704001,0
280,2861004,2020-02-16 07:47:50+00:00,VH-XZF,737-800,QFA - 737-800 (1024 wps),YSSY,NZWN,41118389,Approach Speed High Below 50 ft AGL (Vref),Level 2,Not a False Positive,9834.0,9856.0,2.0,-0.0002126224705430328,0.006574467430306011,0.0,30.0,3.7460970878601074,29.951201121012367,2.0,28.356595993041992,99.99999181704001,0
281,2860712,2020-02-16 02:56:47+00:00,VH-VYI,737-800,QFA - 737-800 (1024 wps),YBCS,YBBN,41118722,Pitch Attitude High During Rotation (Gears Extended),Level 2,Not a False Positive,499.25,519.25,0.0,-9.5367431640625e-05,0.0074608123573043856,0.0,1.0,-1.2862682342529297,1.021435028467423,0.0,5.8283751010894775,99.99999181704001,0
282,2860319,2020-02-15 09:11:22+00:00,VH-VZA,737-800,QFA - 737-800 (1024 wps),YSSY,YMML,41119154,Rotation Speed High,Level 2,Not a False Positive,1128.75,1148.75,0.0,-0.00152587890625,0.004958253817658184,0.0,5.0,-1.378301739692688,5.156261340991871,0.0,6.3403191566467285,99.99999181704001,0
283,2860301,2020-02-15 08:06:53+00:00,VH-XZK,737-800,QFA - 737-800 (1024 wps),YSSY,YMML,41119211,Late Landing Flap Selection,Level 2,Not a False Positive,5273.0,5293.0,0.0,0.833892822265625,0.00282179792045469,0.0,30.0,2.2880685329437256,16.582077026367188,0.0,444.4719543457031,99.99999181704001,0
284,2859761,2020-02-14 22:09:00+00:00,VH-XZN,737-800,QFA - 737-800 (1024 wps),YMML,YBCS,41119737,Deep Touchdown,Level 2,Not a False Positive,10938.0,10958.0,4.0,0.00026226043701171875,0.021007562805610096,0.0,30.0,10.606720924377441,30.253964742024742,0.0,6.500380516052246,99.99999181704001,0
285,2858714,2020-02-13 22:43:34+00:00,VH-VYD,737-800,QFA - 737-800 (1024 wps),YMML,YSSY,41120713,Rotation Speed High,Level 2,Not a False Positive,870.25,890.25,8.0,0.002765655517578125,0.03491181574063847,0.0,5.0,-1.1942540407180786,4.96548369124129,0.0,350.1866760253906,99.99999181704001,0
286,2855844,2020-02-09 06:49:18+00:00,VH-VZL,737-800,QFA - 737-800 (1024 wps),YSCB,YPAD,41124349,Rotation Speed High,Level 2,Not a False Positive,561.5,581.5,0.0,-9.5367431640625e-05,0.011960911393232987,0.0,5.0,-1.2862682342529297,5.013735487654403,0.0,1866.3297119140625,99.99999181704001,0
287,2858516,2020-02-13 19:33:50+00:00,VH-VYA,737-800,QFA - 737-800 (1024 wps),YMML,YSCB,41120880,Deep Touchdown,Level 2,Not a False Positive,3006.25,3026.25,4.0,0.002765655517578125,0.006558521629617964,0.0,30.0,5.195589303970337,30.019589742024742,0.0,1869.1527709960938,99.99999181704001,0
288,2858142,2020-02-13 05:10:20+00:00,VH-VYA,737-800,QFA - 737-800 (1024 wps),YMML,YSSY,41121466,Pitch Attitude High During Rotation (Gears Extended),Level 2,Not a False Positive,430.0,450.0,4.0,-9.5367431640625e-05,0.02458184656094969,0.0,5.0,-0.7344724535942078,4.979736225025074,0.0,397.0916748046875,99.99999181704001,0
289,2855828,2020-02-10 07:08:22+00:00,VH-VZT,737-800,QFA - 737-800 (1024 wps),YSSY,YBBN,41124528,Pitch Attitude High During Rotation (Gears Extended),Level 3,Bad Parameter: Short-term Data Dropout,1092.0,1112.0,43.0,6.667518615722656,0.4715408284798912,0.0,5.0,-0.36699384450912476,4.993988758808857,0.0,8.385798454284668,99.99999181704001,1
290,2857989,2020-02-13 02:16:22+00:00,VH-VZG,737-800,QFA - 737-800 (1024 wps),YSSY,YBBN,41121585,Late Landing Flap Selection,Level 2,Bad Parameter: Bad Sensor on Airplane,4795.0,4815.0,10.0,-9.5367431640625e-05,0.0038445168920878906,0.0,30.0,3.837063789367676,17.929735819498696,0.0,0.0,99.99999181704001,1
291,2857869,2020-02-13 00:02:10+00:00,VH-VZG,737-800,QFA - 737-800 (1024 wps),YMML,YSSY,41121701,Late Landing Flap Selection,Level 2,Bad Parameter: Cause Unknown,4325.0,4345.0,2.0,0.8335351943969727,0.004692223523088118,0.0,40.0,3.837063789367676,26.22072982788086,0.0,68.89763641357422,99.99999181704001,1
292,2857820,2020-02-12 22:15:48+00:00,VH-VXD,737-800,QFA - 737-800 (1024 wps),YPAD,YSSY,41121796,Pitch Attitude High During Rotation (Gears Extended),Level 2,Not a False Positive,330.0,350.0,2.0,-0.00152587890625,0.026427995148730735,0.0,1.0,1.008317470550537,1.021435028467423,0.0,12.900129318237305,99.99999181704001,0
293,2857499,2020-02-12 20:36:55+00:00,VH-VXI,737-800,QFA - 737-800 (1024 wps),YSSY,YBBN,41121868,Pitch Attitude High During Rotation (Gears Extended),Level 2,Bad Parameter: Bad Sensor on Airplane,673.0,693.0,8.0,-0.00152587890625,0.013156556435965347,0.0,5.0,-1.378301739692688,5.084998672072952,0.0,12.053048133850098,99.99999181704001,1
294,2857473,2020-02-12 20:16:05+00:00,VH-VZG,737-800,QFA - 737-800 (1024 wps),YSSY,YMML,41121930,Late Landing Flap Selection,Level 2,Bad Parameter: Cause Unknown,4564.0,4584.0,0.0,-0.00152587890625,0.007817854720027342,0.0,30.0,3.837063789367676,25.459009806315102,0.0,744.7506713867188,99.99999181704001,1
295,2855514,2020-02-09 01:19:06+00:00,VH-VZA,737-800,QFA - 737-800 (1024 wps),YSSY,YMML,41125372,Pitch Attitude High During Rotation (Gears Extended),Level 2,Not a False Positive,771.5,791.5,0.0,-3.3333659172058105,0.016066701558846708,0.0,5.0,-1.378301739692688,5.156261340991871,0.0,12.625896453857422,99.99999181704001,0
296,2857301,2020-02-12 09:32:47+00:00,VH-VZR,737-800,QFA - 737-800 (1024 wps),YBBN,YSSY,41122153,Thrust Reversers Delayed During Landing,Level 2,Not a False Positive,6275.0,6356.75,0.0,0.0008983166050550206,0.00616864044432649,0.0,30.0,5.199316024780273,29.716824849446613,61.75,14.209908485412598,99.99999181704001,0
297,2857279,2020-02-12 09:00:25+00:00,VH-VZG,737-800,QFA - 737-800 (1024 wps),YBBN,YSSY,41122158,Late Landing Flap Selection,Level 2,Bad Parameter: Cause Unknown,6080.0,6100.0,0.0,-0.00152587890625,0.003310704308990592,0.0,40.0,-1.378301739692688,25.371119181315102,0.0,19.685039520263672,99.99999181704001,1
298,2857154,2020-02-12 04:54:14+00:00,VH-VYZ,737-800,QFA - 737-800 (1024 wps),NWWW,YSSY,41122412,Rotation Speed High,Level 2,Not a False Positive,863.5,883.5,0.0,-9.5367431640625e-05,0.027840548806910313,0.0,5.0,-0.6425739526748657,5.156261340991871,0.0,36.45967483520508,99.99999181704001,0
299,2856851,2020-02-11 23:48:23+00:00,VH-VZL,737-800,QFA - 737-800 (1024 wps),YMML,YBBN,41122753,Deep Touchdown,Level 2,Not a False Positive,9451.0,9471.0,6.0,-9.5367431640625e-05,0.015598532656156565,0.0,30.0,8.631664276123047,30.078183492024742,0.0,9.800901412963867,99.99999181704001,0
300,2856196,2020-02-11 05:13:41+00:00,VH-VZY,737-800,QFA - 737-800 (1024 wps),YPAD,YSSY,41123436,Speed Brakes Used During Final Approach,Level 2,Not a False Positive,6528.0,6548.0,2.0,-9.5367431640625e-05,0.004744413524536632,0.0,30.0,3.7460970878601074,28.66213607788086,0.0,-5.1942243576049805,99.99999181704001,0
301,2854923,2020-02-09 02:19:42+00:00,VH-VXE,737-800,QFA - 737-800 (1024 wps),YPDN,YMML,41126067,Below Minimum Maneuver Speed,Level 2,Bad Parameter: Synchronization Error,444.75,14439.75,4.0,2.958497700009544,0.00630603691820749,0.0,5.0,0.4587097465991974,4.96548369124129,13975.0,92.40819549560547,99.99999181704001,1
303,2854827,2020-02-08 21:36:49+00:00,VH-VXH,737-800,QFA - 737-800 (1024 wps),YPPH,YSSY,41126167,Approach Speed High Below 50 ft AGL (Vref),Level 2,Not a False Positive,16188.0,16208.5,4.0,-0.00012504609293957468,0.019305917145011942,0.0,30.0,3.5641074180603027,29.013699849446617,0.5,5.32025146484375,99.99999181704001,0
304,2854827,2020-02-08 21:36:49+00:00,VH-VXH,737-800,QFA - 737-800 (1024 wps),YPPH,YSSY,41126169,High Bank Angle Descent Below 200 feet,Level 2,Not a False Positive,16184.75,16205.0,4.0,-0.0001102376132893711,0.014920890804397364,0.0,30.0,3.7460596561431885,29.013699849446617,0.25,4.274311184883118,99.99999181704001,0
305,2856089,2020-02-10 03:26:20+00:00,VH-VZU,737-800,QFA - 737-800 (1024 wps),YBBN,YSSY,41123643,Thrust Reversers Delayed During Landing,Level 2,Not a False Positive,5445.5,5527.0,2.0,-0.0003909276536673554,0.03883064942009937,0.0,30.0,4.291615962982178,30.019589742024742,61.5,10.282617092132568,99.99999181704001,0
306,2856034,2020-02-11 03:16:37+00:00,VH-VXM,737-800,QFA - 737-800 (1024 wps),YSSY,YMML,41123774,Pitch Attitude High During Rotation (Gears Extended),Level 2,Not a False Positive,799.5,819.5,0.0,-9.5367431640625e-05,0.006943314050043317,0.0,5.0,-1.1022591590881348,5.084998672072952,0.0,12.478705406188965,99.99999181704001,0
307,2856047,2020-02-11 01:33:12+00:00,VH-XZF,737-800,QFA - 737-800 (1024 wps),YMML,NZAA,41123864,Pitch Attitude High During Rotation (Gears Extended),Level 3,Not a False Positive,909.0,929.0,0.0,-9.5367431640625e-05,0.012185003601465247,0.0,25.0,-1.1022591590881348,25.019556681315102,0.0,395.48223876953125,99.99999181704001,0
308,2855958,2020-02-09 05:26:31+00:00,VH-XZK,737-800,QFA - 737-800 (1024 wps),YSSY,YMML,41124045,Climb Speed High,Level 2,Not a False Positive,1919.0,1941.0,0.0,-0.0002126224705430328,0.0014226689469450512,0.0,5.0,-1.2862682342529297,5.180015563964844,2.0,7.209716320037842,99.99999181704001,0
309,2855926,2020-02-09 02:31:28+00:00,VH-VZS,737-800,QFA - 737-800 (1024 wps),YBAS,YSSY,41124225,Approach Speed High Below 50 ft AGL (Vref),Level 2,Not a False Positive,12745.0,12767.0,14.0,-0.0002126224705430328,0.009780026109125588,0.0,30.0,2.0141496658325195,30.078183492024742,2.0,23.680736541748047,99.99999181704001,0
310,2855883,2020-02-09 06:28:58+00:00,VH-VZM,737-800,QFA - 737-800 (1024 wps),YPAD,YSCB,41124318,VFE (Flap Airspeed Limit) Exceedance,Level 2,Not a False Positive,8992.0,9015.0,8.0,0.0018236113757621952,0.004610298393901643,0.0,30.0,3.837063789367676,29.482449849446617,3.0,210.32823181152344,99.99999181704001,0
311,2866506,2020-02-22 02:06:05+00:00,VH-VYA,737-800,QFA - 737-800 (1024 wps),YSSY,YMML,41112334,Climb Speed Low,Level 2,Not a False Positive,472.0,495.0,0.0,0.00042799042492378046,0.002821941050923084,0.0,5.0,-0.7344724535942078,4.979736225025074,3.0,13.623658180236816,99.99999181704001,0
312,2859513,2020-02-14 09:45:52+00:00,VH-VXD,737-800,QFA - 737-800 (1024 wps),YPAD,YSSY,41119931,MMO Exceedance,Level 2,Not a False Positive,3373.0,3396.0,0.0,0.0018236113757621952,0.003949140623477882,0.0,0.0,1.008317470550537,0.014252554725956273,3.0,354.65880126953124,99.99999181704001,0
313,2865876,2020-02-21 06:51:36+00:00,VH-XZN,737-800,QFA - 737-800 (1024 wps),YPAD,YPPH,41112863,GPWS: Windshear Warning,Level 2,Not a False Positive,10420.0,10444.0,2.0,0.0010582708543346775,0.004446854882272489,0.0,30.0,4.0189409255981445,30.253964742024742,4.0,49.47389602661133,99.99999181704001,0
314,2853895,2020-02-09 02:13:22+00:00,VH-VZE,737-800,QFA - 737-800 (1024 wps),YMML,YSSY,41126611,GPWS: Windshear Warning,Level 2,Not a False Positive,5236.0,5260.0,15.0,-3.225206559704196,0.0037745055523881422,0.0,30.0,3.7460970878601074,29.951201121012367,4.0,34.00896072387695,99.99999181704001,0
315,2855882,2020-02-09 02:02:54+00:00,VH-VZM,737-800,QFA - 737-800 (1024 wps),YPDN,YPAD,41124395,Deep Touchdown,Level 2,Bad Parameter: Synchronization Error,12461.5,12481.5,0.0,13.333702087402344,0.14817324735411103,0.0,30.0,3.928011894226074,29.936552683512367,0.0,14.42609590291977,99.99999181704001,1
316,2855789,2020-02-10 08:57:37+00:00,VH-VXN,737-800,QFA - 737-800 (1024 wps),YMML,YSCB,41124509,Deep Touchdown,Level 2,Bad Parameter: Short-term Data Dropout,3054.5,3074.5,4.0,21.248722076416016,0.23683440371895242,0.0,30.0,4.38247013092041,29.863310496012367,0.0,1868.8812866210938,99.99999181704001,1
317,2858183,2020-02-13 05:26:11+00:00,VH-VZG,737-800,QFA - 737-800 (1024 wps),YBBN,YMML,41121451,Late Landing Flap Selection,Level 2,Bad Parameter: Bad Sensor on Airplane,7875.0,7895.0,0.0,-9.5367431640625e-05,0.004451898494753968,0.0,30.0,3.837063789367676,16.406295776367188,0.0,551.1810913085938,99.99999181704001,1
318,2855752,2020-02-10 02:58:26+00:00,VH-VXJ,737-800,QFA - 737-800 (1024 wps),YBCG,YSSY,41124668,Short Touchdown,Level 3,Not a False Positive,3869.5,3889.5,4.0,6.666445732116699,0.11673651158439088,0.0,40.0,4.473305702209473,39.79498799641927,0.0,3.6045265197753906,99.99999181704001,0
319,2855755,2020-02-09 09:30:39+00:00,VH-VXJ,737-800,QFA - 737-800 (1024 wps),YMML,YSSY,41124716,Pitch Attitude High During Rotation (Gears Extended),Level 3,Bad Parameter: Short-term Data Dropout,363.25,383.25,6.0,6.667518615722656,0.2902201502743233,0.0,5.0,-1.1482565999031067,4.9512311574575065,0.0,359.2799072265625,99.99999181704001,1
320,2855632,2020-02-10 04:32:05+00:00,VH-VXK,737-800,QFA - 737-800 (1024 wps),YMML,YPPH,41125114,Deep Touchdown,Level 3,Bad Parameter: Short-term Data Dropout,13610.5,13630.5,0.0,6.666088104248047,0.24623709947016328,0.0,30.0,4.0189409255981445,30.253964742024742,0.0,52.89313507080078,99.99999181704001,1
321,2855535,2020-02-09 19:10:24+00:00,VH-VYG,737-800,QFA - 737-800 (1024 wps),YBBN,YSSY,41125331,Pitch Attitude High During Rotation (Gears Extended),Level 3,Bad Parameter: Short-term Data Dropout,610.25,630.25,0.0,9.99917984008789,0.582732947278956,0.0,5.0,-0.918327271938324,5.180015563964844,0.0,-76.39082527160645,99.99999181704001,1
322,2855510,2020-02-09 08:44:51+00:00,VH-VYC,737-800,QFA - 737-800 (1024 wps),YSSY,YMML,41125366,Climb Speed High,Level 3,Not a False Positive,1024.0,1045.0,0.0,0.0005548650568181819,0.004835918812100627,0.0,5.0,-1.5624268054962158,5.132507118018898,1.0,-14.998848915100098,99.99999181704001,0
323,2855561,2020-02-09 06:31:14+00:00,VH-XZN,737-800,QFA - 737-800 (1024 wps),YBCS,YSSY,41125434,Deep Touchdown,Level 2,Bad Parameter: Synchronization Error,12463.5,12483.5,8.0,13.332271575927734,0.22527431143551147,0.0,30.0,2.2880685329437256,30.224667867024742,0.0,14.861942291259766,99.99999181704001,1
324,2855460,2020-02-09 08:21:22+00:00,VH-XZF,737-800,QFA - 737-800 (1024 wps),YSSY,NZWN,41125556,Pitch Attitude High During Rotation (Gears Extended),Level 2,Not a False Positive,739.25,759.25,2.0,-0.0008106231689453125,0.03392637337618242,0.0,5.0,-1.0102835893630981,4.979736225025074,0.0,16.351312160491943,99.99999181704001,0
325,2855159,2020-02-10 06:28:08+00:00,VH-VZX,737-800,QFA - 737-800 (1024 wps),YMML,YSSY,41125699,Pitch Attitude High During Rotation (Gears Extended),Level 3,Bad Parameter: Short-term Data Dropout,623.25,643.25,4.0,13.333702087402344,0.4324009703466393,0.0,5.0,-1.5624268054962158,5.084998672072952,0.0,355.72086334228516,99.99999181704001,1
326,2855059,2020-02-08 23:08:46+00:00,VH-VZS,737-800,QFA - 737-800 (1024 wps),YSSY,YBAS,41125891,Rotation Speed High,Level 2,Not a False Positive,1765.0,1785.0,0.0,0.0041961669921875,0.033747259206186306,0.0,5.0,-1.378301739692688,5.1087528950459244,0.0,3.8184659481048584,99.99999181704001,0
327,2854804,2020-02-09 09:54:25+00:00,VH-VXP,737-800,QFA - 737-800 (1024 wps),YBBN,YSSY,41126057,Deep Touchdown,Level 2,Not a False Positive,5321.0,5341.0,6.0,-0.00152587890625,0.009321041601782919,0.0,30.0,4.200743198394775,30.195370992024742,0.0,15.651222229003906,99.99999181704001,0
328,2854827,2020-02-08 21:36:49+00:00,VH-VXH,737-800,QFA - 737-800 (1024 wps),YPPH,YSSY,41126160,GPWS: Sink Rate,Level 2,Not a False Positive,16184.0,16206.0,4.0,-0.0002126224705430328,0.013890355485258089,0.0,30.0,3.5641074180603027,29.013699849446617,2.0,4.629537582397461,99.99999181704001,0
329,2854165,2020-02-09 01:08:08+00:00,VH-VZT,737-800,QFA - 737-800 (1024 wps),YSSY,NZQN,41126227,Airborne Speed High,Level 3,Not a False Positive,1354.0,1376.0,0.0,0.00013914264616419057,0.04405141883669642,0.0,5.0,-0.27517226338386536,4.993988758808857,2.0,11.781180381774902,99.99999181704001,0
330,2853897,2020-02-09 03:10:05+00:00,VH-VXH,737-800,QFA - 737-800 (1024 wps),YSSY,YMML,41126297,Rotation Speed High,Level 2,Not a False Positive,534.0,554.0,0.0,0.0006198883056640625,0.02318698880764516,0.0,5.0,-0.918327271938324,4.979736225025074,0.0,6.653778076171875,99.99999181704001,0
