flight_record,flight_date_exact,tail_number,airframe,fleet,takeoff_airport_code,landing_airport_code,p14_event_record,p14_event_type,p14_severity,p14_false_positive,p14_start_of_event_10_seconds_seconds_from_start_of_file,p14_end_of_event_10_seconds_seconds_from_start_of_file,p14_data_dropouts_seconds,p14_error_b_w_gmt_and_recorded_time_around_event_percent,p14_estimated_nav_error_at_start_of_event_nm,p14_standard_deviation_of_sample_rate_of_gmt_event_interval_30_seconds_hz,p14_flap_handle_position_at_start_of_event,p14_speed_brake_handle_position_at_start_of_event_deg,p14_flap_position_at_start_of_event_deg_ted,target
2431585,2/11/2018 11:09,VH-XZE,737-800,QFA - 737-800 (1024 wps),YSSY,YBBN,40819389,Rotation Speed High,Level 2,Not a False Positive,1139.75,1159.75,15,0.001335144,0.041852716,0,5,-1.010283589,5.114691451,0
2431585,2/11/2018 11:09,VH-XZE,737-800,QFA - 737-800 (1024 wps),YSSY,YBBN,40819390,Airborne Speed High,Level 2,Not a False Positive,1147,1168,15,5.55E-04,0.051182544,0,5,-1.010283589,5.108752895,0
2431580,2/11/2018 10:29,VH-VYB,737-800,QFA - 737-800 (1024 wps),YBBN,YSSY,40819414,Airborne Speed High,Level 2,Not a False Positive,529,549,2,0.001335144,0.034654351,0,1,0.183647752,1.012420556,0
2431399,2/11/2018 6:01,VH-VYJ,737-800,QFA - 737-800 (1024 wps),YMML,YSSY,40819491,Airborne Speed High,Level 2,Not a False Positive,517,538,2,5.55E-04,0.035593096,0,5,-0.642573953,5.203769787,0
2431061,2/11/2018 2:31,VH-VXL,737-800,QFA - 737-800 (1024 wps),YMML,YPAD,40819526,Rotation Speed High,Level 2,Not a False Positive,738.5,758.5,0,2.62E-04,0.029772534,0,5,-1.194254041,4.951231157,0
2431473,2/11/2018 7:06,VH-VYG,737-800,QFA - 737-800 (1024 wps),YMML,YBBN,40819553,Airborne Speed High,Level 2,Not a False Positive,788,808,9,-9.54E-05,0.050983143,0,5,-0.826390207,5.180015564,0
2431459,2/11/2018 7:03,VH-VXS,737-800,QFA - 737-800 (1024 wps),YPAD,YSSY,40819582,High Speed Below 5000 ft AAL,Level 2,Not a False Positive,5609,5630,4,5.55E-04,0.00535361,0,0,-0.275172263,0.014252555,0
2431037,2/11/2018 2:12,VH-VYH,737-800,QFA - 737-800 (1024 wps),YPAD,YMML,40819657,Approach Speed High Below 50 ft AGL (Vref),Level 2,Bad Parameter: Bad Sensor on Airplane,3736,3758,2,0.82010363,0.012863891,0,30,4.10985136,30.25396474,1
2431628,2/11/2018 7:04,VH-VZF,737-800,QFA - 737-800 (1024 wps),YMML,WADD,40819660,Deep Touchdown,Level 2,Not a False Positive,21864,21884,0,-0.001525879,0.025142686,0,30,11.59096527,29.980498,0
2431576,2/11/2018 8:19,VH-VXJ,737-800,QFA - 737-800 (1024 wps),YPPH,YSCB,40819736,GPWS: Windshear Warning,Level 2,Bad Parameter: Bad Sensor on Airplane,6611,12631,2,-1.12E-05,0.00745505,0,0,-0.458834648,0.004750851,1
2431576,2/11/2018 8:19,VH-VXJ,737-800,QFA - 737-800 (1024 wps),YPPH,YSCB,40819738,GPWS: Don't Sink,Level 2,Bad Parameter: Bad Sensor on Airplane,12313,12342,2,7.10E-05,0.003131825,0,5,0.275354236,4.979736225,1
2430623,1/11/2018 9:15,VH-VZC,737-800,QFA - 737-800 (1024 wps),YBBN,YSSY,40819962,Airborne Speed High,Level 2,Not a False Positive,642,662,0,-0.001525879,0.041594752,0,1,-0.734472454,0.99408856,0
2430519,1/11/2018 7:08,VH-VZG,737-800,QFA - 737-800 (1024 wps),YMHB,YMML,40820079,GPWS: Windshear Warning,Level 2,Bad Parameter: Bad Sensor on Airplane,2533,4034.25,2,-2.50E-05,0.014352081,0,0,-1.470354557,0.004750851,1
2430408,1/11/2018 4:44,VH-VZB,737-800,QFA - 737-800 (1024 wps),YMML,YSSY,40820109,Thrust reversers delayed during landing,Level 2,Not a False Positive,4428,4509.5,2,8.20E-05,0.022721432,0,30,1.740059972,30.07818349,0
2430572,1/11/2018 4:56,VH-VZP,737-800,QFA - 737-800 (1024 wps),YPPH,YBBN,40820316,Pitch Attitude High During Rotation (Gears Extended),Level 2,Not a False Positive,456.5,476.5,0,6.20E-04,0.039748471,0,1,-0.918327272,1.001122769,0
2429778,10/10/2018 2:21,VH-VZI,737-800,QFA - 737-800 (1024 wps),YSSY,YBBN,40820763,Airborne Speed High,Level 2,Not a False Positive,856,877,6,-1.54E-04,0.033899315,0,5,-0.826390207,5.061244449,0
2429463,31/10/2018 6:30,VH-VYI,737-800,QFA - 737-800 (1024 wps),YSCB,YMML,40820894,Airborne Speed High,Level 2,Not a False Positive,720,740,0,-9.54E-05,0.055784183,0,1,-1.194254041,1.016927768,0
2429328,31/10/2018 3:41,VH-VXU,737-800,QFA - 737-800 (1024 wps),YSCB,YMML,40820991,High Vertical Acceleration at landing,Level 2,Not a False Positive,4414.5,4440.5,0,-4.36E-04,0.020872534,0,40,3.928011894,40,0
2429797,30/09/2018 4:53,VH-VZI,737-800,QFA - 737-800 (1024 wps),YPDN,YSSY,40821055,Airborne Speed High,Level 2,Not a False Positive,580,600,0,-9.54E-05,0.044017205,0,5,-1.286268234,5.061244449,0
2429059,30/10/2018 22:41,VH-VZC,737-800,QFA - 737-800 (1024 wps),YMML,YPAD,40821207,Approach Speed High Below 50 ft AGL (Vref),Level 2,Not a False Positive,4463,4485,0,0.002601498,0.018843155,0,30,3.928011894,29.980498,0
2429108,30/10/2018 23:25,VH-VXQ,737-800,QFA - 737-800 (1024 wps),YMHB,YMML,40821400,Airborne Speed High,Level 2,Not a False Positive,496,518,4,-0.003026743,0.053282369,0,5,-0.642573953,5.156261341,0
2427956,29/10/2018 22:20,VH-VXH,737-800,QFA - 737-800 (1024 wps),YMML,YSSY,40821703,Thrust reversers delayed during landing,Level 2,Not a False Positive,5180,5261,4,-1.35E-04,0.024491296,0,30,4.10985136,30.01958974,0
2425910,28/10/2018 23:23,VH-VXK,737-800,QFA - 737-800 (1024 wps),YMHB,YMML,40822278,Airborne Speed High,Level 2,Not a False Positive,445,467,2,0.002601498,0.043641411,0,5,-0.550694644,5.132507118,0
2425978,28/10/2018 21:44,VH-VXT,737-800,QFA - 737-800 (1024 wps),YMML,YPDN,40822580,Deep Touchdown,Level 2,Not a False Positive,15654.75,15674.75,0,-9.54E-05,0.030213879,0,30,4.790556908,30.29791005,0
2425136,28/10/2018 9:28,VH-VZH,737-800,QFA - 737-800 (1024 wps),YMML,YBBN,40822608,Airborne Speed High,Level 2,Not a False Positive,844,864,2,0.001335144,0.039485245,0,5,-0.918327272,5.061244449,0
2425087,28/10/2018 8:19,VH-VXH,737-800,QFA - 737-800 (1024 wps),YSSY,YMML,40822663,Thrust reversers delayed during landing,Level 2,Not a False Positive,5728.75,5810,0,2.10E-04,0.029383586,0,30,4.200733662,30.01958974,0
2424859,28/10/2018 3:08,VH-VXP,737-800,QFA - 737-800 (1024 wps),YPAD,YMML,40822711,Airspeed Low Relative to Stall Speed,Level 2,Not a False Positive,2664,2687,0,4.28E-04,0.030257609,0,0,-1.102259159,0.004750851,0
2424000,26/10/2018 4:32,VH-VYD,737-800,QFA - 737-800 (1024 wps),YMML,YBBN,40823215,Airborne Speed High,Level 2,Not a False Positive,797,817,2,-9.54E-05,0.046987939,0,5,-1.286268234,5.156261341,0
2423652,26/10/2018 2:58,VH-VYK,737-800,QFA - 737-800 (1024 wps),YSCB,YMML,40823303,Airborne Speed High,Level 2,Not a False Positive,558,580,0,4.91E-04,0.062686199,0,5,-0.642573953,5.061244449,0
2423553,25/10/2018 21:51,VH-VXL,737-800,QFA - 737-800 (1024 wps),YSSY,YBBN,40823327,Airborne Speed High,Level 2,Not a False Positive,1000,1021,20,5.55E-04,0.037418274,0,5,-1.194254041,4.965483691,0
2423562,26/10/2018 2:08,VH-VZB,737-800,QFA - 737-800 (1024 wps),YMML,YMHB,40823447,Airborne Speed High,Level 2,Not a False Positive,417,437,0,6.20E-04,0.02843601,0,15,-0.918327272,14.97072474,0
2423841,25/10/2018 22:39,VH-VXN,737-800,QFA - 737-800 (1024 wps),YSSY,YPDN,40823521,Airborne Speed High,Level 2,Not a False Positive,660,680,0,0.004196167,0.043241331,0,1,-1.194254041,0.96558344,0
2423523,26/10/2018 7:05,VH-VYA,737-800,QFA - 737-800 (1024 wps),YPAD,YSSY,40823534,Airborne Speed High,Level 2,Not a False Positive,553,573,2,-9.54E-05,0.050406101,0,1,-0.734472454,1.012420556,0
2423560,26/10/2018 4:07,VH-XZL,737-800,QFA - 737-800 (1024 wps),YPDN,YBBN,40823831,High Bank Angle Climb below 200 feet,Level 2,Not a False Positive,613,633.5,0,2.31E-04,0.061961031,0,1,-1.194254041,1.007913345,0
2421844,24/10/2018 2:48,VH-VYI,737-800,QFA - 737-800 (1024 wps),YPAD,YMML,40824511,Airborne Speed High,Level 2,Not a False Positive,513,533,0,-9.54E-05,0.036875772,0,5,-1.286268234,5.180015564,0
2422184,24/10/2018 8:28,VH-VXJ,737-800,QFA - 737-800 (1024 wps),YMML,YPPH,40824545,Airborne Speed High,Level 2,Not a False Positive,911,931,0,0.001335144,0.039732324,0,5,-0.458834648,4.965483691,0
2421458,23/10/2018 19:47,VH-VYH,737-800,QFA - 737-800 (1024 wps),YSSY,YMML,40824700,Rotation Speed High,Level 2,Not a False Positive,556,576,0,-0.001525879,0.032350964,0,5,-0.734472454,5.037489711,0
2422037,24/10/2018 3:43,VH-VXG,737-800,QFA - 737-800 (1024 wps),YPDN,YSSY,40824760,TCAS Resolution Advisory,Level 2,Not a False Positive,13557,13589,2,-7.46E-04,0.006266292,0,0,-1.654518247,0.014252555,0
2421199,23/10/2018 6:03,VH-VZD,737-800,QFA - 737-800 (1024 wps),YMML,YPAD,40824862,Thrust reversers delayed during landing,Level 2,Not a False Positive,5057.75,5139,0,-2.63E-04,0.019405973,0,30,6.635114431,30.31255849,0
2420408,22/10/2018 5:11,VH-VZE,737-800,QFA - 737-800 (1024 wps),YSSY,YMML,40825303,Airborne Speed High,Level 2,Not a False Positive,903,923,0,0.832462311,0.041246794,0,5,-0.918327272,5.037489711,0
2420274,22/10/2018 2:46,VH-VYF,737-800,QFA - 737-800 (1024 wps),YSCB,YMML,40825417,Airborne Speed High,Level 2,Not a False Positive,410,430,0,-9.54E-05,0.060465559,0,1,-0.826390207,0.99408856,0
2420164,22/10/2018 0:12,VH-VYA,737-800,QFA - 737-800 (1024 wps),YMML,YSSY,40825617,High Speed Below 5000 ft AAL,Level 2,Not a False Positive,4185,4230,2,-1.45E-04,0.005920875,0,0,-0.826390207,0.009501703,0
